User:
anma2640
Hostname:
bhpc-c7-u31-6.rc.int.colorado.edu
CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                36
On-line CPU(s) list:   0-35
Thread(s) per core:    1
Core(s) per socket:    18
Socket(s):             2
NUMA node(s):          2
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Xeon(R) Gold 6254 CPU @ 3.10GHz
Stepping:              7
CPU MHz:               3100.000
Computation started at:
Thu Jan 13 14:29:05 MST 2022
git commit: 907a9246ad6cc900389a686f74cb0f6d9b5ba2c5, branch: dqmc, compiled at: Thu Jan 13 13:55:52 MST 2022

nproc used: 36 (NB: stochasticIter below is per proc)

**************************************************************
Input file  :
**************************************************************
{
    "system": {
        "integrals": "FCIDUMP_chol",
        "numAct": "10"
    },
    "wavefunction": {
        "right": "rhf",
        "left": "multislater",
        "determinants": "dets_0.bin",
        "ndets": "1"
    },
    "sampling": {
        "seed": "296808",
        "phaseless": "true",
        "dt": "0.005000",
        "nsteps": "50",
        "nwalk": "25",
        "choleskyThreshold": "2.0e-3",
        "orthoSteps": "20",
        "stochasticIter": "400"
    }
}

Number of orbitals:  50, nalpha:  5, nbeta:  5
Rankwise number of excitations 1 0 0 0 0 0 0 0 0 0
Number of determinants 1

Initial state energy:  (-5.3434305,0)
Number of Cholesky vectors: 225
Using truncated Cholesky with 90 vectors for energy calculations
Initial state energy with truncated Cholesky:  (-5.3431019,0)

Using ROHF RDM for background subtraction

  block     propTime         eshift            weight             energy          cumulative_energy          walltime
    82     2.050e+01       -5.50298e+00     8.97067e+02      -5.569877380e+00        -5.566911597e+00        8.27e+01 
    83     2.075e+01       -5.51766e+00     8.97719e+02      -5.572137326e+00        -5.567030368e+00        8.37e+01 
    84     2.100e+01       -5.51870e+00     8.97748e+02      -5.567708643e+00        -5.567045442e+00        8.47e+01 
    85     2.125e+01       -5.49468e+00     8.96676e+02      -5.570007187e+00        -5.567109757e+00        8.58e+01 
    86     2.150e+01       -5.50644e+00     8.97198e+02      -5.567364511e+00        -5.567115174e+00        8.69e+01 
    87     2.175e+01       -5.49692e+00     8.96777e+02      -5.561267071e+00        -5.566993455e+00        8.79e+01 
    88     2.200e+01       -5.52249e+00     8.97957e+02      -5.570170912e+00        -5.567058324e+00        8.90e+01 
    89     2.225e+01       -5.51901e+00     8.97791e+02      -5.569318435e+00        -5.567103534e+00        9.00e+01 
    90     2.250e+01       -5.51204e+00     8.97473e+02      -5.570840468e+00        -5.567176793e+00        9.10e+01 
    91     2.275e+01       -5.52188e+00     8.97903e+02      -5.569618320e+00        -5.567223759e+00        9.20e+01 
    92     2.300e+01       -5.51355e+00     8.97524e+02      -5.570749363e+00        -5.567290271e+00        9.30e+01 
    93     2.325e+01       -5.50312e+00     8.97047e+02      -5.568783353e+00        -5.567317903e+00        9.40e+01 
    94     2.350e+01       -5.51319e+00     8.97499e+02      -5.569307271e+00        -5.567354068e+00        9.50e+01 
    95     2.375e+01       -5.51094e+00     8.97396e+02      -5.571019461e+00        -5.567419504e+00        9.60e+01 
    96     2.400e+01       -5.49965e+00     8.96880e+02      -5.568592050e+00        -5.567440059e+00        9.70e+01 
    97     2.425e+01       -5.51668e+00     8.97646e+02      -5.573914524e+00        -5.567551691e+00        9.80e+01 
    98     2.450e+01       -5.53446e+00     8.98423e+02      -5.574935893e+00        -5.567676958e+00        9.90e+01 
    99     2.475e+01       -5.51692e+00     8.97611e+02      -5.572604795e+00        -5.567759087e+00        1.00e+02 
   100     2.500e+01       -5.52065e+00     8.97767e+02      -5.579179874e+00        -5.567946342e+00        1.01e+02 
   101     2.525e+01       -5.50792e+00     8.97156e+02      -5.567000995e+00        -5.567931102e+00        1.02e+02 
   102     2.550e+01       -5.52575e+00     8.97975e+02      -5.580476143e+00        -5.568130307e+00        1.03e+02 
   103     2.575e+01       -5.52015e+00     8.97680e+02      -5.577649979e+00        -5.568279060e+00        1.04e+02 
   104     2.600e+01       -5.52296e+00     8.97780e+02      -5.566836851e+00        -5.568256869e+00        1.05e+02 
   105     2.625e+01       -5.51980e+00     8.97663e+02      -5.568260414e+00        -5.568256923e+00        1.06e+02 
   106     2.650e+01       -5.51323e+00     8.97384e+02      -5.569796393e+00        -5.568279893e+00        1.07e+02 
   107     2.675e+01       -5.49899e+00     8.96753e+02      -5.571711572e+00        -5.568330311e+00        1.08e+02 
   108     2.700e+01       -5.50903e+00     8.97201e+02      -5.586442703e+00        -5.568592690e+00        1.09e+02 
   109     2.725e+01       -5.52600e+00     8.97895e+02      -5.579561489e+00        -5.568749436e+00        1.10e+02 
   110     2.750e+01       -5.50080e+00     8.96734e+02      -5.572650515e+00        -5.568804328e+00        1.11e+02 
   111     2.775e+01       -5.52334e+00     8.97749e+02      -5.567335573e+00        -5.568783925e+00        1.12e+02 
   112     2.800e+01       -5.51700e+00     8.97492e+02      -5.574852517e+00        -5.568867047e+00        1.13e+02 
   113     2.825e+01       -5.53152e+00     8.98135e+02      -5.573262310e+00        -5.568926477e+00        1.14e+02 
   114     2.850e+01       -5.53581e+00     8.98326e+02      -5.584601065e+00        -5.569135636e+00        1.15e+02 
   115     2.875e+01       -5.52114e+00     8.97615e+02      -5.578204008e+00        -5.569254957e+00        1.16e+02 
   116     2.900e+01       -5.51887e+00     8.97496e+02      -5.578487848e+00        -5.569374848e+00        1.17e+02 
   117     2.925e+01       -5.52879e+00     8.97923e+02      -5.575185233e+00        -5.569449366e+00        1.18e+02 
   118     2.950e+01       -5.50459e+00     8.96837e+02      -5.573115273e+00        -5.569495729e+00        1.19e+02 
   119     2.975e+01       -5.49982e+00     8.96631e+02      -5.570265172e+00        -5.569505337e+00        1.20e+02 
   120     3.000e+01       -5.51582e+00     8.97369e+02      -5.570786403e+00        -5.569521149e+00        1.21e+02 
   121     3.025e+01       -5.51421e+00     8.97313e+02      -5.565870877e+00        -5.569476647e+00        1.22e+02 
   122     3.050e+01       -5.50089e+00     8.96752e+02      -5.561937016e+00        -5.569385892e+00        1.23e+02 
   123     3.075e+01       -5.50395e+00     8.96940e+02      -5.569873772e+00        -5.569391696e+00        1.24e+02 
   124     3.100e+01       -5.51160e+00     8.97293e+02      -5.568304304e+00        -5.569378907e+00        1.25e+02 
   125     3.125e+01       -5.53057e+00     8.98160e+02      -5.569511358e+00        -5.569380448e+00        1.26e+02 
   126     3.150e+01       -5.50680e+00     8.97102e+02      -5.570289745e+00        -5.569390895e+00        1.27e+02 
   127     3.175e+01       -5.51649e+00     8.97542e+02      -5.573053791e+00        -5.569432517e+00        1.28e+02 
   128     3.200e+01       -5.51886e+00     8.97640e+02      -5.571114566e+00        -5.569451418e+00        1.29e+02 
   129     3.225e+01       -5.51847e+00     8.97623e+02      -5.569715499e+00        -5.569454352e+00        1.30e+02 
   130     3.250e+01       -5.51915e+00     8.97661e+02      -5.577852119e+00        -5.569546644e+00        1.31e+02 
   131     3.275e+01       -5.50580e+00     8.97032e+02      -5.575127252e+00        -5.569607267e+00        1.32e+02 
   132     3.300e+01       -5.49691e+00     8.96619e+02      -5.570686045e+00        -5.569618855e+00        1.33e+02 
   133     3.325e+01       -5.49581e+00     8.96577e+02      -5.566348211e+00        -5.569584098e+00        1.34e+02 
   134     3.350e+01       -5.51493e+00     8.97459e+02      -5.562788976e+00        -5.569512577e+00        1.35e+02 
   135     3.375e+01       -5.50640e+00     8.97116e+02      -5.568042679e+00        -5.569497273e+00        1.36e+02 
   136     3.400e+01       -5.52196e+00     8.97825e+02      -5.570249798e+00        -5.569505034e+00        1.37e+02 
   137     3.425e+01       -5.51670e+00     8.97590e+02      -5.568462851e+00        -5.569494399e+00        1.39e+02 
   138     3.450e+01       -5.49964e+00     8.96833e+02      -5.570257838e+00        -5.569502104e+00        1.40e+02 
   139     3.475e+01       -5.52404e+00     8.97927e+02      -5.574408055e+00        -5.569551185e+00        1.41e+02 
   140     3.500e+01       -5.53123e+00     8.98231e+02      -5.576254794e+00        -5.569617607e+00        1.42e+02 
   141     3.525e+01       -5.53684e+00     8.98457e+02      -5.573996392e+00        -5.569660580e+00        1.43e+02 
   142     3.550e+01       -5.52448e+00     8.97890e+02      -5.570757339e+00        -5.569671232e+00        1.44e+02 
   143     3.575e+01       -5.51477e+00     8.97457e+02      -5.568422305e+00        -5.569659224e+00        1.45e+02 
   144     3.600e+01       -5.52133e+00     8.97764e+02      -5.573107317e+00        -5.569692071e+00        1.46e+02 
   145     3.625e+01       -5.51474e+00     8.97459e+02      -5.574804877e+00        -5.569740299e+00        1.47e+02 
   146     3.650e+01       -5.53515e+00     8.98360e+02      -5.578365924e+00        -5.569820984e+00        1.48e+02 
   147     3.675e+01       -5.52710e+00     8.97968e+02      -5.578984105e+00        -5.569905865e+00        1.49e+02 
   148     3.700e+01       -5.50754e+00     8.97061e+02      -5.569983660e+00        -5.569906578e+00        1.50e+02 
   149     3.725e+01       -5.52878e+00     8.98027e+02      -5.569881591e+00        -5.569906351e+00        1.51e+02 
   150     3.750e+01       -5.52798e+00     8.98004e+02      -5.577288511e+00        -5.569972888e+00        1.52e+02 
   151     3.775e+01       -5.50905e+00     8.97132e+02      -5.570783986e+00        -5.569980127e+00        1.53e+02 
   152     3.800e+01       -5.51846e+00     8.97564e+02      -5.569142147e+00        -5.569972711e+00        1.54e+02 
   153     3.825e+01       -5.49749e+00     8.96639e+02      -5.570960252e+00        -5.569981365e+00        1.55e+02 
   154     3.850e+01       -5.50853e+00     8.97140e+02      -5.559382048e+00        -5.569889240e+00        1.56e+02 
   155     3.875e+01       -5.50548e+00     8.97061e+02      -5.559414861e+00        -5.569798993e+00        1.57e+02 
   156     3.900e+01       -5.50062e+00     8.96895e+02      -5.558996916e+00        -5.569706735e+00        1.58e+02 
   157     3.925e+01       -5.52433e+00     8.98007e+02      -5.558282514e+00        -5.569609871e+00        1.59e+02 
   158     3.950e+01       -5.50862e+00     8.97348e+02      -5.559033668e+00        -5.569521016e+00        1.60e+02 
   159     3.975e+01       -5.50990e+00     8.97444e+02      -5.563463241e+00        -5.569470540e+00        1.61e+02 
   160     4.000e+01       -5.51087e+00     8.97503e+02      -5.567703313e+00        -5.569455936e+00        1.62e+02 
   161     4.025e+01       -5.51834e+00     8.97832e+02      -5.567898506e+00        -5.569443166e+00        1.63e+02 
   162     4.050e+01       -5.51855e+00     8.97836e+02      -5.573442585e+00        -5.569475692e+00        1.64e+02 
   163     4.075e+01       -5.52657e+00     8.98166e+02      -5.571666205e+00        -5.569493369e+00        1.65e+02 
   164     4.100e+01       -5.51980e+00     8.97842e+02      -5.568052468e+00        -5.569481838e+00        1.66e+02 
   165     4.125e+01       -5.52035e+00     8.97866e+02      -5.569448566e+00        -5.569481574e+00        1.67e+02 
   166     4.150e+01       -5.51850e+00     8.97775e+02      -5.568004283e+00        -5.569469939e+00        1.68e+02 
   167     4.175e+01       -5.51925e+00     8.97809e+02      -5.569271461e+00        -5.569468388e+00        1.69e+02 
   168     4.200e+01       -5.51190e+00     8.97474e+02      -5.570862294e+00        -5.569479192e+00        1.70e+02 
   169     4.225e+01       -5.52223e+00     8.97925e+02      -5.569280433e+00        -5.569477663e+00        1.71e+02 
   170     4.250e+01       -5.51517e+00     8.97604e+02      -5.566982688e+00        -5.569458617e+00        1.72e+02 
   171     4.275e+01       -5.51805e+00     8.97740e+02      -5.567284535e+00        -5.569442143e+00        1.73e+02 
   172     4.300e+01       -5.51069e+00     8.97415e+02      -5.563301067e+00        -5.569395978e+00        1.74e+02 
   173     4.325e+01       -5.51788e+00     8.97759e+02      -5.566345869e+00        -5.569373211e+00        1.75e+02 
   174     4.350e+01       -5.52220e+00     8.97960e+02      -5.568126953e+00        -5.569363976e+00        1.76e+02 
   175     4.375e+01       -5.50396e+00     8.97139e+02      -5.569941202e+00        -5.569368218e+00        1.77e+02 
   176     4.400e+01       -5.52725e+00     8.98173e+02      -5.569125240e+00        -5.569366443e+00        1.78e+02 
   177     4.425e+01       -5.50890e+00     8.97344e+02      -5.569032058e+00        -5.569364021e+00        1.79e+02 
   178     4.450e+01       -5.51851e+00     8.97771e+02      -5.565772627e+00        -5.569338178e+00        1.80e+02 
   179     4.475e+01       -5.50831e+00     8.97324e+02      -5.561237059e+00        -5.569280329e+00        1.81e+02 
   180     4.500e+01       -5.51999e+00     8.97878e+02      -5.573444989e+00        -5.569309875e+00        1.82e+02 
   181     4.525e+01       -5.52222e+00     8.97950e+02      -5.567471197e+00        -5.569296921e+00        1.83e+02 
   182     4.550e+01       -5.51942e+00     8.97826e+02      -5.568872615e+00        -5.569293953e+00        1.84e+02 
   183     4.575e+01       -5.52103e+00     8.97893e+02      -5.567709219e+00        -5.569282944e+00        1.86e+02 
   184     4.600e+01       -5.50788e+00     8.97304e+02      -5.569934376e+00        -5.569287436e+00        1.87e+02 
   185     4.625e+01       -5.52425e+00     8.98029e+02      -5.570782920e+00        -5.569297684e+00        1.88e+02 
   186     4.650e+01       -5.50348e+00     8.97085e+02      -5.569699545e+00        -5.569300416e+00        1.89e+02 
   187     4.675e+01       -5.52188e+00     8.97905e+02      -5.567365090e+00        -5.569287335e+00        1.90e+02 
   188     4.700e+01       -5.53045e+00     8.98295e+02      -5.571054975e+00        -5.569299208e+00        1.91e+02 
   189     4.725e+01       -5.51999e+00     8.97813e+02      -5.570934689e+00        -5.569310113e+00        1.92e+02 
   190     4.750e+01       -5.52001e+00     8.97804e+02      -5.570133560e+00        -5.569315568e+00        1.93e+02 
   191     4.775e+01       -5.52691e+00     8.98108e+02      -5.570683483e+00        -5.569324573e+00        1.94e+02 
   192     4.800e+01       -5.51059e+00     8.97368e+02      -5.568406698e+00        -5.569318575e+00        1.95e+02 
   193     4.825e+01       -5.51522e+00     8.97579e+02      -5.564860812e+00        -5.569289629e+00        1.96e+02 
   194     4.850e+01       -5.51133e+00     8.97423e+02      -5.565257828e+00        -5.569263622e+00        1.97e+02 
   195     4.875e+01       -5.51268e+00     8.97499e+02      -5.569671978e+00        -5.569266240e+00        1.98e+02 
   196     4.900e+01       -5.54810e+00     8.99084e+02      -5.577580507e+00        -5.569319284e+00        1.99e+02 
   197     4.925e+01       -5.50832e+00     8.97257e+02      -5.573325576e+00        -5.569344631e+00        2.00e+02 
   198     4.950e+01       -5.50783e+00     8.97217e+02      -5.572935304e+00        -5.569367204e+00        2.01e+02 
   199     4.975e+01       -5.51132e+00     8.97359e+02      -5.576569915e+00        -5.569412209e+00        2.02e+02 
   200     5.000e+01       -5.53175e+00     8.98247e+02      -5.580787181e+00        -5.569482912e+00        2.03e+02 
   201     5.025e+01       -5.50707e+00     8.97095e+02      -5.575011619e+00        -5.569517021e+00        2.04e+02 
   202     5.050e+01       -5.53054e+00     8.98133e+02      -5.575061118e+00        -5.569551054e+00        2.05e+02 
   203     5.075e+01       -5.51357e+00     8.97358e+02      -5.567867625e+00        -5.569540792e+00        2.06e+02 
   204     5.100e+01       -5.52906e+00     8.98073e+02      -5.568248846e+00        -5.569532958e+00        2.07e+02 
   205     5.125e+01       -5.52485e+00     8.97901e+02      -5.573617635e+00        -5.569557573e+00        2.08e+02 
   206     5.150e+01       -5.51232e+00     8.97329e+02      -5.568731788e+00        -5.569552630e+00        2.09e+02 
   207     5.175e+01       -5.51881e+00     8.97634e+02      -5.567339230e+00        -5.569539454e+00        2.10e+02 
   208     5.200e+01       -5.52873e+00     8.98098e+02      -5.568431458e+00        -5.569532894e+00        2.11e+02 
   209     5.225e+01       -5.51495e+00     8.97491e+02      -5.564383829e+00        -5.569502609e+00        2.12e+02 
   210     5.250e+01       -5.49358e+00     8.96561e+02      -5.560238830e+00        -5.569448498e+00        2.13e+02 
   211     5.275e+01       -5.51551e+00     8.97589e+02      -5.557672578e+00        -5.569380034e+00        2.14e+02 
   212     5.300e+01       -5.50793e+00     8.97301e+02      -5.559463940e+00        -5.569322734e+00        2.15e+02 
   213     5.325e+01       -5.51157e+00     8.97502e+02      -5.558912491e+00        -5.569262911e+00        2.16e+02 
   214     5.350e+01       -5.51165e+00     8.97543e+02      -5.562967199e+00        -5.569226938e+00        2.17e+02 
   215     5.375e+01       -5.51940e+00     8.97906e+02      -5.561943759e+00        -5.569185542e+00        2.18e+02 
   216     5.400e+01       -5.50312e+00     8.97193e+02      -5.563991266e+00        -5.569156208e+00        2.19e+02 
   217     5.425e+01       -5.51757e+00     8.97849e+02      -5.576012653e+00        -5.569194739e+00        2.20e+02 
   218     5.450e+01       -5.53572e+00     8.98617e+02      -5.574589848e+00        -5.569224913e+00        2.21e+02 
   219     5.475e+01       -5.51360e+00     8.97587e+02      -5.573211965e+00        -5.569247063e+00        2.22e+02 
   220     5.500e+01       -5.52287e+00     8.97977e+02      -5.567090305e+00        -5.569235142e+00        2.23e+02 
   221     5.525e+01       -5.53903e+00     8.98706e+02      -5.570031831e+00        -5.569239525e+00        2.24e+02 
   222     5.550e+01       -5.51687e+00     8.97701e+02      -5.568248852e+00        -5.569234111e+00        2.25e+02 
   223     5.575e+01       -5.51397e+00     8.97570e+02      -5.570787521e+00        -5.569242553e+00        2.27e+02 
   224     5.600e+01       -5.51637e+00     8.97665e+02      -5.572620222e+00        -5.569260812e+00        2.28e+02 
   225     5.625e+01       -5.50389e+00     8.97086e+02      -5.572574477e+00        -5.569278617e+00        2.29e+02 
   226     5.650e+01       -5.52921e+00     8.98205e+02      -5.571396916e+00        -5.569289952e+00        2.30e+02 
   227     5.675e+01       -5.51037e+00     8.97349e+02      -5.573926820e+00        -5.569314609e+00        2.31e+02 
   228     5.700e+01       -5.53082e+00     8.98247e+02      -5.578409175e+00        -5.569362763e+00        2.32e+02 
   229     5.725e+01       -5.51223e+00     8.97374e+02      -5.573060340e+00        -5.569382219e+00        2.33e+02 
   230     5.750e+01       -5.53321e+00     8.98305e+02      -5.573279350e+00        -5.569402638e+00        2.34e+02 
