User:
anma2640
Hostname:
bhpc-c7-u7-15.rc.int.colorado.edu
CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                36
On-line CPU(s) list:   0-35
Thread(s) per core:    1
Core(s) per socket:    18
Socket(s):             2
NUMA node(s):          2
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Xeon(R) Gold 6150 CPU @ 2.70GHz
Stepping:              4
CPU MHz:               2700.000
Computation started at:
Sun Jan 23 20:12:01 MST 2022
git commit: 907a9246ad6cc900389a686f74cb0f6d9b5ba2c5, branch: dqmc, compiled at: Fri Jan 14 23:55:05 MST 2022

nproc used: 36 (NB: stochasticIter below is per proc)

**************************************************************
Input file  :
**************************************************************
{
    "system": {
        "integrals": "FCIDUMP_chol"
    },
    "wavefunction": {
        "right": "rhf",
        "left": "uhf",
        "lef": "multislater",
        "determinants": "dets_0.bin",
        "ndets": "50000"
    },
    "sampling": {
        "seed": "918",
        "phaseless": "true",
        "dt": "0.005000",
        "nsteps": "50",
        "nwalk": "50",
        "choleskyThreshold": "2.0e-3",
        "orthoSteps": "20",
        "stochasticIter": "500"
    }
}

Number of orbitals:  50, nalpha:  5, nbeta:  5
Initial state energy:  (-5.3447496,0)
Number of Cholesky vectors: 225
Using truncated Cholesky with 90 vectors for energy calculations
Initial state energy with truncated Cholesky:  (-5.3444008,0)

Using ROHF RDM for background subtraction

  block     propTime         eshift            weight             energy          cumulative_energy          walltime
    26     6.500e+00       -5.51149e+00     1.79658e+03      -5.570147366e+00               -                3.84e+01 
    27     6.750e+00       -5.51760e+00     1.79694e+03      -5.572250085e+00               -                3.99e+01 
    28     7.000e+00       -5.52106e+00     1.79707e+03      -5.572000576e+00               -                4.13e+01 
    29     7.250e+00       -5.53635e+00     1.79827e+03      -5.570290274e+00               -                4.28e+01 
    30     7.500e+00       -5.51226e+00     1.79598e+03      -5.570653651e+00               -                4.42e+01 
    31     7.750e+00       -5.52667e+00     1.79715e+03      -5.575212665e+00               -                4.57e+01 
    32     8.000e+00       -5.51881e+00     1.79629e+03      -5.570863745e+00               -                4.71e+01 
    33     8.250e+00       -5.52234e+00     1.79651e+03      -5.570368035e+00               -                4.86e+01 
    34     8.500e+00       -5.50736e+00     1.79508e+03      -5.569088500e+00               -                5.00e+01 
    35     8.750e+00       -5.51389e+00     1.79561e+03      -5.566540104e+00               -                5.15e+01 
    36     9.000e+00       -5.51002e+00     1.79523e+03      -5.565290824e+00               -                5.29e+01 
    37     9.250e+00       -5.53281e+00     1.79725e+03      -5.568306873e+00               -                5.44e+01 
    38     9.500e+00       -5.52656e+00     1.79665e+03      -5.569519975e+00               -                5.58e+01 
    39     9.750e+00       -5.52006e+00     1.79601e+03      -5.566697197e+00               -                5.73e+01 
    40     1.000e+01       -5.51882e+00     1.79588e+03      -5.567030467e+00        -5.567030467e+00        5.88e+01 
    41     1.025e+01       -5.50912e+00     1.79499e+03      -5.567308752e+00        -5.567169575e+00        6.04e+01 
    42     1.050e+01       -5.51928e+00     1.79588e+03      -5.568031695e+00        -5.567456996e+00        6.20e+01 
    43     1.075e+01       -5.52422e+00     1.79630e+03      -5.565401802e+00        -5.566943044e+00        6.35e+01 
    44     1.100e+01       -5.50152e+00     1.79426e+03      -5.565133397e+00        -5.566581357e+00        6.49e+01 
    45     1.125e+01       -5.52127e+00     1.79603e+03      -5.573575738e+00        -5.567747397e+00        6.64e+01 
    46     1.150e+01       -5.52835e+00     1.79660e+03      -5.570295815e+00        -5.568111638e+00        6.78e+01 
    47     1.175e+01       -5.52799e+00     1.79653e+03      -5.568187044e+00        -5.568121067e+00        6.93e+01 
    48     1.200e+01       -5.51728e+00     1.79555e+03      -5.567552264e+00        -5.568057875e+00        7.07e+01 
    49     1.225e+01       -5.51817e+00     1.79562e+03      -5.571141166e+00        -5.568366180e+00        7.22e+01 
    50     1.250e+01       -5.51654e+00     1.79544e+03      -5.574092751e+00        -5.568886692e+00        7.37e+01 
    51     1.275e+01       -5.52070e+00     1.79575e+03      -5.577252719e+00        -5.569583867e+00        7.51e+01 
    52     1.300e+01       -5.51738e+00     1.79537e+03      -5.593430291e+00        -5.571417863e+00        7.66e+01 
    53     1.325e+01       -5.52655e+00     1.79597e+03      -5.574504794e+00        -5.571638388e+00        7.80e+01 
    54     1.350e+01       -5.50869e+00     1.79434e+03      -5.572114261e+00        -5.571670090e+00        7.95e+01 
    55     1.375e+01       -5.51484e+00     1.79489e+03      -5.567029105e+00        -5.571380141e+00        8.09e+01 
    56     1.400e+01       -5.51273e+00     1.79474e+03      -5.571405469e+00        -5.571381631e+00        8.24e+01 
    57     1.425e+01       -5.51493e+00     1.79494e+03      -5.567545243e+00        -5.571168565e+00        8.38e+01 
    58     1.450e+01       -5.51982e+00     1.79541e+03      -5.565952512e+00        -5.570894050e+00        8.53e+01 
    59     1.475e+01       -5.50905e+00     1.79449e+03      -5.563144661e+00        -5.570506788e+00        8.67e+01 
    60     1.500e+01       -5.50849e+00     1.79450e+03      -5.566036670e+00        -5.570294032e+00        8.82e+01 
    61     1.525e+01       -5.51165e+00     1.79482e+03      -5.565160133e+00        -5.570060745e+00        8.98e+01 
    62     1.550e+01       -5.51019e+00     1.79473e+03      -5.564622267e+00        -5.569824372e+00        9.14e+01 
    63     1.575e+01       -5.51816e+00     1.79548e+03      -5.566436701e+00        -5.569683209e+00        9.29e+01 
    64     1.600e+01       -5.50738e+00     1.79453e+03      -5.571544842e+00        -5.569757642e+00        9.43e+01 
    65     1.625e+01       -5.51845e+00     1.79549e+03      -5.569950785e+00        -5.569765071e+00        9.58e+01 
    66     1.650e+01       -5.50823e+00     1.79456e+03      -5.570743929e+00        -5.569801310e+00        9.72e+01 
    67     1.675e+01       -5.51157e+00     1.79485e+03      -5.571074319e+00        -5.569846764e+00        9.87e+01 
    68     1.700e+01       -5.52077e+00     1.79565e+03      -5.570457273e+00        -5.569867820e+00        1.00e+02 
    69     1.725e+01       -5.52683e+00     1.79618e+03      -5.573093815e+00        -5.569975404e+00        1.02e+02 
    70     1.750e+01       -5.51703e+00     1.79527e+03      -5.570453147e+00        -5.569990815e+00        1.03e+02 
    71     1.775e+01       -5.52448e+00     1.79593e+03      -5.574041233e+00        -5.570117432e+00        1.04e+02 
    72     1.800e+01       -5.51731e+00     1.79525e+03      -5.574446615e+00        -5.570248613e+00        1.06e+02 
    73     1.825e+01       -5.51265e+00     1.79479e+03      -5.568604031e+00        -5.570200257e+00        1.07e+02 
    74     1.850e+01       -5.51304e+00     1.79485e+03      -5.570323033e+00        -5.570203764e+00        1.09e+02 
    75     1.875e+01       -5.51280e+00     1.79482e+03      -5.570872602e+00        -5.570222338e+00        1.10e+02 
    76     1.900e+01       -5.50342e+00     1.79398e+03      -5.568978206e+00        -5.570188737e+00        1.12e+02 
    77     1.925e+01       -5.52021e+00     1.79550e+03      -5.571189809e+00        -5.570215084e+00        1.13e+02 
    78     1.950e+01       -5.51304e+00     1.79485e+03      -5.573176785e+00        -5.570291008e+00        1.15e+02 
    79     1.975e+01       -5.51631e+00     1.79512e+03      -5.569978668e+00        -5.570283200e+00        1.16e+02 
    80     2.000e+01       -5.52028e+00     1.79548e+03      -5.569512583e+00        -5.570264402e+00        1.18e+02 
    81     2.025e+01       -5.51640e+00     1.79514e+03      -5.570327217e+00        -5.570265898e+00        1.19e+02 
    82     2.050e+01       -5.51244e+00     1.79479e+03      -5.573064401e+00        -5.570330962e+00        1.21e+02 
    83     2.075e+01       -5.52500e+00     1.79589e+03      -5.572690217e+00        -5.570384601e+00        1.22e+02 
    84     2.100e+01       -5.52154e+00     1.79556e+03      -5.571194454e+00        -5.570402600e+00        1.24e+02 
    85     2.125e+01       -5.51823e+00     1.79526e+03      -5.571076223e+00        -5.570417244e+00        1.25e+02 
    86     2.150e+01       -5.52515e+00     1.79588e+03      -5.568338272e+00        -5.570372996e+00        1.27e+02 
    87     2.175e+01       -5.51776e+00     1.79524e+03      -5.566933074e+00        -5.570301332e+00        1.28e+02 
    88     2.200e+01       -5.51733e+00     1.79524e+03      -5.569913672e+00        -5.570293421e+00        1.30e+02 
    89     2.225e+01       -5.52478e+00     1.79591e+03      -5.568574396e+00        -5.570259029e+00        1.31e+02 
    90     2.250e+01       -5.51096e+00     1.79468e+03      -5.568101668e+00        -5.570216742e+00        1.33e+02 
    91     2.275e+01       -5.52387e+00     1.79586e+03      -5.571700805e+00        -5.570245290e+00        1.34e+02 
    92     2.300e+01       -5.51166e+00     1.79475e+03      -5.568609557e+00        -5.570214437e+00        1.35e+02 
    93     2.325e+01       -5.51413e+00     1.79498e+03      -5.571318251e+00        -5.570234874e+00        1.37e+02 
    94     2.350e+01       -5.51552e+00     1.79510e+03      -5.575933169e+00        -5.570338470e+00        1.38e+02 
    95     2.375e+01       -5.51565e+00     1.79506e+03      -5.569223601e+00        -5.570318564e+00        1.40e+02 
    96     2.400e+01       -5.51895e+00     1.79537e+03      -5.571679057e+00        -5.570342433e+00        1.41e+02 
    97     2.425e+01       -5.51811e+00     1.79528e+03      -5.569002037e+00        -5.570319323e+00        1.43e+02 
    98     2.450e+01       -5.51629e+00     1.79513e+03      -5.569822195e+00        -5.570310898e+00        1.44e+02 
    99     2.475e+01       -5.51742e+00     1.79524e+03      -5.567715983e+00        -5.570267650e+00        1.46e+02 
   100     2.500e+01       -5.51157e+00     1.79474e+03      -5.568243291e+00        -5.570234473e+00        1.47e+02 
   101     2.525e+01       -5.51512e+00     1.79507e+03      -5.568150149e+00        -5.570200858e+00        1.49e+02 
   102     2.550e+01       -5.52944e+00     1.79637e+03      -5.567148171e+00        -5.570152373e+00        1.50e+02 
   103     2.575e+01       -5.51455e+00     1.79506e+03      -5.570405504e+00        -5.570156328e+00        1.52e+02 
   104     2.600e+01       -5.52483e+00     1.79598e+03      -5.575893368e+00        -5.570244624e+00        1.53e+02 
   105     2.625e+01       -5.51825e+00     1.79533e+03      -5.574761724e+00        -5.570313067e+00        1.55e+02 
   106     2.650e+01       -5.51198e+00     1.79472e+03      -5.570421324e+00        -5.570314682e+00        1.56e+02 
   107     2.675e+01       -5.52230e+00     1.79565e+03      -5.569922402e+00        -5.570308912e+00        1.58e+02 
   108     2.700e+01       -5.52286e+00     1.79571e+03      -5.570874152e+00        -5.570317106e+00        1.59e+02 
   109     2.725e+01       -5.51831e+00     1.79530e+03      -5.567278928e+00        -5.570273703e+00        1.61e+02 
   110     2.750e+01       -5.51138e+00     1.79471e+03      -5.563465569e+00        -5.570177844e+00        1.62e+02 
   111     2.775e+01       -5.51148e+00     1.79478e+03      -5.567684061e+00        -5.570143218e+00        1.64e+02 
   112     2.800e+01       -5.50829e+00     1.79451e+03      -5.567575930e+00        -5.570108064e+00        1.66e+02 
   113     2.825e+01       -5.50870e+00     1.79456e+03      -5.567326464e+00        -5.570070490e+00        1.67e+02 
   114     2.850e+01       -5.51812e+00     1.79542e+03      -5.566468081e+00        -5.570022453e+00        1.69e+02 
   115     2.875e+01       -5.49752e+00     1.79360e+03      -5.566597190e+00        -5.569977425e+00        1.70e+02 
   116     2.900e+01       -5.51157e+00     1.79488e+03      -5.567726110e+00        -5.569948192e+00        1.72e+02 
   117     2.925e+01       -5.51485e+00     1.79518e+03      -5.568614805e+00        -5.569931098e+00        1.73e+02 
   118     2.950e+01       -5.51148e+00     1.79488e+03      -5.564775158e+00        -5.569865846e+00        1.75e+02 
   119     2.975e+01       -5.51726e+00     1.79543e+03      -5.568137959e+00        -5.569844244e+00        1.76e+02 
   120     3.000e+01       -5.50884e+00     1.79467e+03      -5.566986429e+00        -5.569808973e+00        1.78e+02 
   121     3.025e+01       -5.51431e+00     1.79517e+03      -5.566502546e+00        -5.569768652e+00        1.79e+02 
   122     3.050e+01       -5.51200e+00     1.79498e+03      -5.567876893e+00        -5.569745863e+00        1.81e+02 
   123     3.075e+01       -5.52639e+00     1.79627e+03      -5.567674020e+00        -5.569721184e+00        1.82e+02 
   124     3.100e+01       -5.51859e+00     1.79557e+03      -5.567762160e+00        -5.569698132e+00        1.84e+02 
   125     3.125e+01       -5.50397e+00     1.79426e+03      -5.572417913e+00        -5.569729740e+00        1.85e+02 
   126     3.150e+01       -5.52045e+00     1.79570e+03      -5.569358471e+00        -5.569725472e+00        1.87e+02 
   127     3.175e+01       -5.52791e+00     1.79636e+03      -5.567985808e+00        -5.569705691e+00        1.88e+02 
   128     3.200e+01       -5.51883e+00     1.79555e+03      -5.571996123e+00        -5.569731430e+00        1.90e+02 
   129     3.225e+01       -5.51444e+00     1.79512e+03      -5.569602530e+00        -5.569729998e+00        1.91e+02 
   130     3.250e+01       -5.52740e+00     1.79628e+03      -5.575545214e+00        -5.569793938e+00        1.93e+02 
   131     3.275e+01       -5.52066e+00     1.79561e+03      -5.575107697e+00        -5.569851708e+00        1.94e+02 
   132     3.300e+01       -5.52039e+00     1.79554e+03      -5.571458590e+00        -5.569868989e+00        1.95e+02 
   133     3.325e+01       -5.51854e+00     1.79536e+03      -5.567836702e+00        -5.569847367e+00        1.97e+02 
   134     3.350e+01       -5.51538e+00     1.79510e+03      -5.569203910e+00        -5.569840595e+00        1.98e+02 
   135     3.375e+01       -5.50748e+00     1.79439e+03      -5.568241382e+00        -5.569823944e+00        2.00e+02 
   136     3.400e+01       -5.51372e+00     1.79497e+03      -5.564209365e+00        -5.569766071e+00        2.01e+02 
   137     3.425e+01       -5.50666e+00     1.79438e+03      -5.566643112e+00        -5.569734219e+00        2.03e+02 
   138     3.450e+01       -5.52332e+00     1.79590e+03      -5.571070795e+00        -5.569747725e+00        2.04e+02 
   139     3.475e+01       -5.50882e+00     1.79458e+03      -5.567911117e+00        -5.569729366e+00        2.06e+02 
   140     3.500e+01       -5.50464e+00     1.79422e+03      -5.568371043e+00        -5.569715924e+00        2.07e+02 
   141     3.525e+01       -5.52113e+00     1.79570e+03      -5.568504936e+00        -5.569704049e+00        2.09e+02 
   142     3.550e+01       -5.52099e+00     1.79569e+03      -5.570828178e+00        -5.569714965e+00        2.10e+02 
   143     3.575e+01       -5.51399e+00     1.79505e+03      -5.572401099e+00        -5.569740791e+00        2.12e+02 
   144     3.600e+01       -5.51630e+00     1.79523e+03      -5.569817667e+00        -5.569741523e+00        2.13e+02 
   145     3.625e+01       -5.52232e+00     1.79576e+03      -5.568911305e+00        -5.569733689e+00        2.15e+02 
   146     3.650e+01       -5.51792e+00     1.79537e+03      -5.568670556e+00        -5.569723752e+00        2.16e+02 
   147     3.675e+01       -5.51451e+00     1.79507e+03      -5.570068164e+00        -5.569726941e+00        2.18e+02 
   148     3.700e+01       -5.51798e+00     1.79538e+03      -5.571497892e+00        -5.569743189e+00        2.19e+02 
   149     3.725e+01       -5.51729e+00     1.79530e+03      -5.571146326e+00        -5.569755946e+00        2.21e+02 
   150     3.750e+01       -5.51677e+00     1.79524e+03      -5.569418342e+00        -5.569752904e+00        2.22e+02 
   151     3.775e+01       -5.51349e+00     1.79494e+03      -5.572624594e+00        -5.569778540e+00        2.23e+02 
   152     3.800e+01       -5.51408e+00     1.79497e+03      -5.570113502e+00        -5.569781504e+00        2.25e+02 
   153     3.825e+01       -5.51029e+00     1.79463e+03      -5.569480056e+00        -5.569778860e+00        2.26e+02 
   154     3.850e+01       -5.51658e+00     1.79520e+03      -5.567389892e+00        -5.569758087e+00        2.28e+02 
   155     3.875e+01       -5.51279e+00     1.79488e+03      -5.569393158e+00        -5.569754942e+00        2.29e+02 
   156     3.900e+01       -5.50406e+00     1.79410e+03      -5.572247484e+00        -5.569776232e+00        2.31e+02 
   157     3.925e+01       -5.51416e+00     1.79499e+03      -5.569004883e+00        -5.569769696e+00        2.32e+02 
   158     3.950e+01       -5.50653e+00     1.79431e+03      -5.567872674e+00        -5.569753763e+00        2.34e+02 
   159     3.975e+01       -5.51811e+00     1.79537e+03      -5.566610002e+00        -5.569727563e+00        2.35e+02 
   160     4.000e+01       -5.51437e+00     1.79506e+03      -5.572491043e+00        -5.569750399e+00        2.37e+02 
   161     4.025e+01       -5.52136e+00     1.79566e+03      -5.569864607e+00        -5.569751336e+00        2.38e+02 
   162     4.050e+01       -5.51927e+00     1.79547e+03      -5.570363773e+00        -5.569756316e+00        2.40e+02 
   163     4.075e+01       -5.52352e+00     1.79584e+03      -5.571989815e+00        -5.569774334e+00        2.41e+02 
   164     4.100e+01       -5.52068e+00     1.79557e+03      -5.575646175e+00        -5.569821318e+00        2.43e+02 
   165     4.125e+01       -5.52842e+00     1.79621e+03      -5.568929326e+00        -5.569814235e+00        2.44e+02 
   166     4.150e+01       -5.51242e+00     1.79479e+03      -5.570342581e+00        -5.569818394e+00        2.46e+02 
   167     4.175e+01       -5.51452e+00     1.79498e+03      -5.574464424e+00        -5.569854686e+00        2.47e+02 
   168     4.200e+01       -5.52581e+00     1.79596e+03      -5.569798177e+00        -5.569854248e+00        2.49e+02 
   169     4.225e+01       -5.52455e+00     1.79585e+03      -5.572936922e+00        -5.569877969e+00        2.50e+02 
   170     4.250e+01       -5.51505e+00     1.79498e+03      -5.570367761e+00        -5.569881707e+00        2.52e+02 
   171     4.275e+01       -5.51593e+00     1.79506e+03      -5.566701183e+00        -5.569857615e+00        2.53e+02 
   172     4.300e+01       -5.51054e+00     1.79462e+03      -5.568030839e+00        -5.569843884e+00        2.54e+02 
   173     4.325e+01       -5.50891e+00     1.79449e+03      -5.566796460e+00        -5.569821151e+00        2.56e+02 
   174     4.350e+01       -5.52539e+00     1.79600e+03      -5.568390850e+00        -5.569810552e+00        2.57e+02 
   175     4.375e+01       -5.51806e+00     1.79536e+03      -5.564111888e+00        -5.569768647e+00        2.59e+02 
   176     4.400e+01       -5.52122e+00     1.79569e+03      -5.567781524e+00        -5.569754139e+00        2.60e+02 
   177     4.425e+01       -5.51802e+00     1.79542e+03      -5.562660625e+00        -5.569702731e+00        2.62e+02 
   178     4.450e+01       -5.51254e+00     1.79498e+03      -5.569539047e+00        -5.569701554e+00        2.63e+02 
   179     4.475e+01       -5.51867e+00     1.79552e+03      -5.568817890e+00        -5.569695241e+00        2.65e+02 
   180     4.500e+01       -5.51421e+00     1.79512e+03      -5.568778171e+00        -5.569688737e+00        2.66e+02 
   181     4.525e+01       -5.50811e+00     1.79457e+03      -5.568670385e+00        -5.569681568e+00        2.68e+02 
   182     4.550e+01       -5.52727e+00     1.79629e+03      -5.568840294e+00        -5.569675682e+00        2.69e+02 
   183     4.575e+01       -5.52587e+00     1.79616e+03      -5.580450437e+00        -5.569750545e+00        2.71e+02 
   184     4.600e+01       -5.50996e+00     1.79462e+03      -5.567327684e+00        -5.569733841e+00        2.72e+02 
   185     4.625e+01       -5.51320e+00     1.79494e+03      -5.569761415e+00        -5.569734030e+00        2.74e+02 
   186     4.650e+01       -5.51909e+00     1.79546e+03      -5.571030605e+00        -5.569742851e+00        2.75e+02 
   187     4.675e+01       -5.51490e+00     1.79507e+03      -5.579817826e+00        -5.569810919e+00        2.77e+02 
   188     4.700e+01       -5.50891e+00     1.79445e+03      -5.565223046e+00        -5.569780142e+00        2.78e+02 
   189     4.725e+01       -5.50402e+00     1.79406e+03      -5.567385362e+00        -5.569764187e+00        2.80e+02 
   190     4.750e+01       -5.50380e+00     1.79406e+03      -5.566523537e+00        -5.569742739e+00        2.81e+02 
   191     4.775e+01       -5.51281e+00     1.79490e+03      -5.566245833e+00        -5.569719737e+00        2.83e+02 
   192     4.800e+01       -5.51545e+00     1.79517e+03      -5.569432513e+00        -5.569717860e+00        2.84e+02 
   193     4.825e+01       -5.51182e+00     1.79484e+03      -5.566023102e+00        -5.569693873e+00        2.85e+02 
   194     4.850e+01       -5.51068e+00     1.79477e+03      -5.566519899e+00        -5.569673401e+00        2.87e+02 
   195     4.875e+01       -5.50861e+00     1.79460e+03      -5.566291392e+00        -5.569651729e+00        2.88e+02 
   196     4.900e+01       -5.51655e+00     1.79534e+03      -5.564034048e+00        -5.569615945e+00        2.90e+02 
   197     4.925e+01       -5.51231e+00     1.79500e+03      -5.562750397e+00        -5.569572497e+00        2.91e+02 
   198     4.950e+01       -5.51940e+00     1.79568e+03      -5.565196113e+00        -5.569544965e+00        2.93e+02 
   199     4.975e+01       -5.51311e+00     1.79513e+03      -5.565535787e+00        -5.569519909e+00        2.94e+02 
   200     5.000e+01       -5.51671e+00     1.79547e+03      -5.571869719e+00        -5.569534506e+00        2.96e+02 
   201     5.025e+01       -5.51067e+00     1.79489e+03      -5.568100030e+00        -5.569525653e+00        2.97e+02 
   202     5.050e+01       -5.51085e+00     1.79490e+03      -5.567020805e+00        -5.569510288e+00        2.99e+02 
   203     5.075e+01       -5.51113e+00     1.79493e+03      -5.564381764e+00        -5.569479021e+00        3.00e+02 
   204     5.100e+01       -5.52220e+00     1.79595e+03      -5.566015210e+00        -5.569458020e+00        3.02e+02 
   205     5.125e+01       -5.50966e+00     1.79484e+03      -5.568706451e+00        -5.569453493e+00        3.03e+02 
   206     5.150e+01       -5.50292e+00     1.79422e+03      -5.565788420e+00        -5.569431559e+00        3.05e+02 
   207     5.175e+01       -5.51828e+00     1.79561e+03      -5.567009591e+00        -5.569417139e+00        3.06e+02 
   208     5.200e+01       -5.51389e+00     1.79522e+03      -5.567416301e+00        -5.569405300e+00        3.08e+02 
   209     5.225e+01       -5.51521e+00     1.79533e+03      -5.566504914e+00        -5.569388237e+00        3.09e+02 
   210     5.250e+01       -5.51521e+00     1.79534e+03      -5.572497336e+00        -5.569406420e+00        3.11e+02 
   211     5.275e+01       -5.52050e+00     1.79576e+03      -5.576054419e+00        -5.569445084e+00        3.12e+02 
   212     5.300e+01       -5.52499e+00     1.79609e+03      -5.570172527e+00        -5.569449291e+00        3.14e+02 
   213     5.325e+01       -5.50059e+00     1.79389e+03      -5.572232595e+00        -5.569465275e+00        3.15e+02 
   214     5.350e+01       -5.53061e+00     1.79655e+03      -5.569984166e+00        -5.569468242e+00        3.17e+02 
   215     5.375e+01       -5.52573e+00     1.79610e+03      -5.568172910e+00        -5.569460879e+00        3.18e+02 
   216     5.400e+01       -5.50931e+00     1.79464e+03      -5.568543485e+00        -5.569455697e+00        3.19e+02 
   217     5.425e+01       -5.50641e+00     1.79438e+03      -5.569953862e+00        -5.569458495e+00        3.21e+02 
   218     5.450e+01       -5.52657e+00     1.79618e+03      -5.579566472e+00        -5.569514994e+00        3.22e+02 
   219     5.475e+01       -5.51833e+00     1.79535e+03      -5.588263263e+00        -5.569619159e+00        3.24e+02 
   220     5.500e+01       -5.51006e+00     1.79444e+03      -5.570708442e+00        -5.569625175e+00        3.25e+02 
   221     5.525e+01       -5.52208e+00     1.79553e+03      -5.571874462e+00        -5.569637536e+00        3.27e+02 
   222     5.550e+01       -5.51384e+00     1.79479e+03      -5.568177181e+00        -5.569629557e+00        3.28e+02 
   223     5.575e+01       -5.52055e+00     1.79543e+03      -5.571761187e+00        -5.569641144e+00        3.30e+02 
   224     5.600e+01       -5.52407e+00     1.79574e+03      -5.566360715e+00        -5.569623406e+00        3.32e+02 
   225     5.625e+01       -5.50821e+00     1.79436e+03      -5.567018975e+00        -5.569609411e+00        3.33e+02 
   226     5.650e+01       -5.50680e+00     1.79427e+03      -5.567775405e+00        -5.569599608e+00        3.34e+02 
   227     5.675e+01       -5.51800e+00     1.79530e+03      -5.566152678e+00        -5.569581273e+00        3.36e+02 
   228     5.700e+01       -5.50926e+00     1.79455e+03      -5.568662222e+00        -5.569576412e+00        3.37e+02 
   229     5.725e+01       -5.51906e+00     1.79544e+03      -5.568431802e+00        -5.569570387e+00        3.39e+02 
   230     5.750e+01       -5.51341e+00     1.79495e+03      -5.566686204e+00        -5.569555288e+00        3.40e+02 
   231     5.775e+01       -5.51463e+00     1.79508e+03      -5.566152750e+00        -5.569537568e+00        3.42e+02 
