User:
anma2640
Hostname:
bnode0306
CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                28
On-line CPU(s) list:   0-27
Thread(s) per core:    1
Core(s) per socket:    14
Socket(s):             2
NUMA node(s):          2
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 79
Model name:            Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
Stepping:              1
CPU MHz:               2899.968
Computation started at:
Fri Dec 24 16:24:04 MST 2021
git commit: 159ecb412ce6fbd924c19fe68b4b032c9ab3a96f, branch: dqmc, compiled at: Fri Dec 10 18:21:03 MST 2021

nproc used: 56 (NB: stochasticIter below is per proc)

**************************************************************
Input file  :
**************************************************************
{
    "system": {
        "integrals": "FCIDUMP_chol",
        "numAct": "18"
    },
    "wavefunction": {
        "right": "uhf",
        "left": "multislater",
        "determinants": "dets_0.bin",
        "ndets": "1"
    },
    "sampling": {
        "seed": "717534",
        "phaseless": "true",
        "dt": "0.005000",
        "nsteps": "50",
        "nwalk": "25",
        "choleskyThreshold": "2.0e-3",
        "orthoSteps": "20",
        "stochasticIter": "1000"
    }
}

Number of orbitals:  76, nalpha:  10, nbeta:  8
Rankwise number of excitations 1 0 0 0 0 0 0 0 0 0
Number of determinants 1

Initial state energy:  (-73.269639,0)
Number of Cholesky vectors: 473
Using truncated Cholesky with 236 vectors for energy calculations
Initial state energy with truncated Cholesky:  (-73.267935,0)

Using ROHF RDM for background subtraction

  block     propTime         eshift            weight             energy          cumulative_energy          walltime
    80     2.000e+01       -7.37453e+01     1.38937e+03      -7.389028967e+01        -7.389520448e+01        7.92e+02 
    81     2.025e+01       -7.37334e+01     1.38860e+03      -7.387820173e+01        -7.389480039e+01        8.02e+02 
    82     2.050e+01       -7.37538e+01     1.39015e+03      -7.389985160e+01        -7.389491778e+01        8.12e+02 
    83     2.075e+01       -7.38000e+01     1.39333e+03      -7.391830697e+01        -7.389545018e+01        8.21e+02 
    84     2.100e+01       -7.37601e+01     1.39040e+03      -7.391739588e+01        -7.389593760e+01        8.31e+02 
    85     2.125e+01       -7.37316e+01     1.38828e+03      -7.388554465e+01        -7.389571212e+01        8.41e+02 
    86     2.150e+01       -7.37718e+01     1.39117e+03      -7.389994039e+01        -7.389580209e+01        8.51e+02 
    87     2.175e+01       -7.37443e+01     1.38925e+03      -7.388279012e+01        -7.389553136e+01        8.61e+02 
    88     2.200e+01       -7.37591e+01     1.39038e+03      -7.390172342e+01        -7.389565767e+01        8.71e+02 
    89     2.225e+01       -7.37595e+01     1.39038e+03      -7.390638108e+01        -7.389587204e+01        8.80e+02 
    90     2.250e+01       -7.37393e+01     1.38892e+03      -7.388257319e+01        -7.389561166e+01        8.90e+02 
    91     2.275e+01       -7.37299e+01     1.38837e+03      -7.388295694e+01        -7.389536875e+01        9.00e+02 
    92     2.300e+01       -7.37437e+01     1.38943e+03      -7.389632661e+01        -7.389538680e+01        9.11e+02 
    93     2.325e+01       -7.37299e+01     1.38846e+03      -7.390835433e+01        -7.389562653e+01        9.21e+02 
    94     2.350e+01       -7.37356e+01     1.38877e+03      -7.389866381e+01        -7.389568167e+01        9.31e+02 
    95     2.375e+01       -7.37457e+01     1.38945e+03      -7.389870790e+01        -7.389573566e+01        9.41e+02 
    96     2.400e+01       -7.37654e+01     1.39081e+03      -7.388383711e+01        -7.389552691e+01        9.51e+02 
    97     2.425e+01       -7.37561e+01     1.39025e+03      -7.389012989e+01        -7.389543389e+01        9.61e+02 
    98     2.450e+01       -7.37747e+01     1.39159e+03      -7.389390040e+01        -7.389540789e+01        9.71e+02 
    99     2.475e+01       -7.37572e+01     1.39038e+03      -7.391292308e+01        -7.389569972e+01        9.81e+02 
   100     2.500e+01       -7.37325e+01     1.38854e+03      -7.389804774e+01        -7.389573815e+01        9.91e+02 
   101     2.525e+01       -7.37455e+01     1.38944e+03      -7.390344500e+01        -7.389586234e+01        1.00e+03 
   102     2.550e+01       -7.37439e+01     1.38928e+03      -7.391326305e+01        -7.389613826e+01        1.01e+03 
   103     2.575e+01       -7.37434e+01     1.38913e+03      -7.390485677e+01        -7.389627433e+01        1.02e+03 
   104     2.600e+01       -7.37539e+01     1.38983e+03      -7.389654242e+01        -7.389627846e+01        1.03e+03 
   105     2.625e+01       -7.37301e+01     1.38820e+03      -7.389770028e+01        -7.389629996e+01        1.04e+03 
   106     2.650e+01       -7.37337e+01     1.38846e+03      -7.388809180e+01        -7.389617764e+01        1.05e+03 
   107     2.675e+01       -7.37754e+01     1.39143e+03      -7.390853537e+01        -7.389635948e+01        1.06e+03 
   108     2.700e+01       -7.38093e+01     1.39372e+03      -7.391485563e+01        -7.389662813e+01        1.07e+03 
   109     2.725e+01       -7.37943e+01     1.39257e+03      -7.392252936e+01        -7.389699865e+01        1.08e+03 
   110     2.750e+01       -7.37882e+01     1.39199e+03      -7.393188748e+01        -7.389749050e+01        1.09e+03 
   111     2.775e+01       -7.37834e+01     1.39146e+03      -7.392621542e+01        -7.389788967e+01        1.10e+03 
   112     2.800e+01       -7.37732e+01     1.39060e+03      -7.390197742e+01        -7.389794566e+01        1.11e+03 
   113     2.825e+01       -7.37102e+01     1.38627e+03      -7.387694427e+01        -7.389766275e+01        1.12e+03 
   114     2.850e+01       -7.37350e+01     1.38820e+03      -7.388142839e+01        -7.389744667e+01        1.13e+03 
   115     2.875e+01       -7.37769e+01     1.39127e+03      -7.389015344e+01        -7.389735066e+01        1.14e+03 
   116     2.900e+01       -7.37307e+01     1.38815e+03      -7.388468306e+01        -7.389718644e+01        1.15e+03 
   117     2.925e+01       -7.37551e+01     1.38995e+03      -7.390326644e+01        -7.389726435e+01        1.16e+03 
   118     2.950e+01       -7.37620e+01     1.39040e+03      -7.389711134e+01        -7.389726241e+01        1.17e+03 
   119     2.975e+01       -7.37361e+01     1.38862e+03      -7.392586103e+01        -7.389761940e+01        1.18e+03 
   120     3.000e+01       -7.37348e+01     1.38834e+03      -7.388382661e+01        -7.389744938e+01        1.19e+03 
   121     3.025e+01       -7.37859e+01     1.39202e+03      -7.390883809e+01        -7.389758842e+01        1.20e+03 
   122     3.050e+01       -7.37658e+01     1.39057e+03      -7.389732120e+01        -7.389758520e+01        1.21e+03 
   123     3.075e+01       -7.37730e+01     1.39109e+03      -7.391625258e+01        -7.389780751e+01        1.22e+03 
   124     3.100e+01       -7.37460e+01     1.38911e+03      -7.388404905e+01        -7.389764582e+01        1.23e+03 
   125     3.125e+01       -7.37416e+01     1.38893e+03      -7.388490511e+01        -7.389749784e+01        1.24e+03 
   126     3.150e+01       -7.37478e+01     1.38947e+03      -7.389377378e+01        -7.389745507e+01        1.25e+03 
   127     3.175e+01       -7.37122e+01     1.38703e+03      -7.386480544e+01        -7.389708496e+01        1.26e+03 
   128     3.200e+01       -7.37097e+01     1.38709e+03      -7.386579844e+01        -7.389673428e+01        1.27e+03 
   129     3.225e+01       -7.37243e+01     1.38831e+03      -7.389201902e+01        -7.389668196e+01        1.28e+03 
   130     3.250e+01       -7.37435e+01     1.38964e+03      -7.386980325e+01        -7.389638675e+01        1.29e+03 
   131     3.275e+01       -7.37322e+01     1.38901e+03      -7.387230334e+01        -7.389612524e+01        1.30e+03 
   132     3.300e+01       -7.37594e+01     1.39102e+03      -7.388477087e+01        -7.389600309e+01        1.31e+03 
   133     3.325e+01       -7.38004e+01     1.39390e+03      -7.391910847e+01        -7.389624951e+01        1.32e+03 
   134     3.350e+01       -7.37458e+01     1.38988e+03      -7.390178445e+01        -7.389630775e+01        1.33e+03 
   135     3.375e+01       -7.37608e+01     1.39084e+03      -7.392709084e+01        -7.389662850e+01        1.34e+03 
   136     3.400e+01       -7.37795e+01     1.39190e+03      -7.391875252e+01        -7.389685682e+01        1.35e+03 
   137     3.425e+01       -7.37924e+01     1.39264e+03      -7.394199726e+01        -7.389731816e+01        1.36e+03 
   138     3.450e+01       -7.37447e+01     1.38902e+03      -7.389748276e+01        -7.389731982e+01        1.37e+03 
   139     3.475e+01       -7.37656e+01     1.39050e+03      -7.391051762e+01        -7.389745180e+01        1.38e+03 
   140     3.500e+01       -7.37662e+01     1.39048e+03      -7.390566245e+01        -7.389753310e+01        1.39e+03 
   141     3.525e+01       -7.37503e+01     1.38936e+03      -7.389393518e+01        -7.389749785e+01        1.40e+03 
   142     3.550e+01       -7.37302e+01     1.38802e+03      -7.389227983e+01        -7.389744728e+01        1.41e+03 
   143     3.575e+01       -7.37719e+01     1.39099e+03      -7.392038203e+01        -7.389766789e+01        1.42e+03 
   144     3.600e+01       -7.37787e+01     1.39133e+03      -7.392436660e+01        -7.389792233e+01        1.43e+03 
   145     3.625e+01       -7.37779e+01     1.39112e+03      -7.391615260e+01        -7.389809440e+01        1.44e+03 
   146     3.650e+01       -7.37768e+01     1.39097e+03      -7.391546008e+01        -7.389825676e+01        1.45e+03 
   147     3.675e+01       -7.37557e+01     1.38944e+03      -7.390054383e+01        -7.389827792e+01        1.46e+03 
   148     3.700e+01       -7.37154e+01     1.38669e+03      -7.386203033e+01        -7.389794626e+01        1.47e+03 
   149     3.725e+01       -7.37454e+01     1.38908e+03      -7.389200069e+01        -7.389789226e+01        1.48e+03 
   150     3.750e+01       -7.37488e+01     1.38938e+03      -7.389893012e+01        -7.389790160e+01        1.49e+03 
   151     3.775e+01       -7.37414e+01     1.38888e+03      -7.388018486e+01        -7.389774359e+01        1.50e+03 
   152     3.800e+01       -7.37314e+01     1.38833e+03      -7.389862820e+01        -7.389775140e+01        1.51e+03 
   153     3.825e+01       -7.37822e+01     1.39187e+03      -7.388625295e+01        -7.389765043e+01        1.52e+03 
   154     3.850e+01       -7.37309e+01     1.38839e+03      -7.391169094e+01        -7.389777235e+01        1.53e+03 
   155     3.875e+01       -7.37622e+01     1.39046e+03      -7.389545141e+01        -7.389775234e+01        1.54e+03 
   156     3.900e+01       -7.37652e+01     1.39069e+03      -7.387861450e+01        -7.389758873e+01        1.55e+03 
   157     3.925e+01       -7.37568e+01     1.39025e+03      -7.386581522e+01        -7.389731948e+01        1.56e+03 
   158     3.950e+01       -7.37033e+01     1.38675e+03      -7.388117733e+01        -7.389718418e+01        1.57e+03 
   159     3.975e+01       -7.37308e+01     1.38874e+03      -7.390122248e+01        -7.389721779e+01        1.58e+03 
   160     4.000e+01       -7.37518e+01     1.39014e+03      -7.389601393e+01        -7.389720785e+01        1.59e+03 
   161     4.025e+01       -7.37443e+01     1.38960e+03      -7.389508270e+01        -7.389719044e+01        1.60e+03 
   162     4.050e+01       -7.37435e+01     1.38953e+03      -7.387134989e+01        -7.389698046e+01        1.61e+03 
   163     4.075e+01       -7.37326e+01     1.38893e+03      -7.388448006e+01        -7.389687975e+01        1.62e+03 
   164     4.100e+01       -7.37575e+01     1.39071e+03      -7.389060322e+01        -7.389682953e+01        1.63e+03 
   165     4.125e+01       -7.37311e+01     1.38887e+03      -7.386557388e+01        -7.389658171e+01        1.64e+03 
   166     4.150e+01       -7.37587e+01     1.39096e+03      -7.388476043e+01        -7.389648859e+01        1.65e+03 
   167     4.175e+01       -7.37465e+01     1.39014e+03      -7.390176222e+01        -7.389652978e+01        1.66e+03 
   168     4.200e+01       -7.37558e+01     1.39069e+03      -7.389473090e+01        -7.389651583e+01        1.67e+03 
   169     4.225e+01       -7.37250e+01     1.38851e+03      -7.389428177e+01        -7.389649867e+01        1.68e+03 
   170     4.250e+01       -7.37735e+01     1.39186e+03      -7.390872120e+01        -7.389659208e+01        1.69e+03 
   171     4.275e+01       -7.37662e+01     1.39122e+03      -7.391080746e+01        -7.389669984e+01        1.70e+03 
   172     4.300e+01       -7.37802e+01     1.39206e+03      -7.392301585e+01        -7.389689796e+01        1.71e+03 
   173     4.325e+01       -7.37756e+01     1.39154e+03      -7.389591368e+01        -7.389689061e+01        1.72e+03 
   174     4.350e+01       -7.37504e+01     1.38979e+03      -7.389873071e+01        -7.389690423e+01        1.72e+03 
   175     4.375e+01       -7.37420e+01     1.38919e+03      -7.390278768e+01        -7.389694746e+01        1.73e+03 
   176     4.400e+01       -7.37805e+01     1.39183e+03      -7.391797499e+01        -7.389710111e+01        1.74e+03 
   177     4.425e+01       -7.37267e+01     1.38795e+03      -7.390350072e+01        -7.389714741e+01        1.75e+03 
   178     4.450e+01       -7.37521e+01     1.38968e+03      -7.390611000e+01        -7.389721186e+01        1.76e+03 
   179     4.475e+01       -7.37818e+01     1.39171e+03      -7.389863271e+01        -7.389722202e+01        1.77e+03 
   180     4.500e+01       -7.37694e+01     1.39086e+03      -7.389384114e+01        -7.389719803e+01        1.78e+03 
   181     4.525e+01       -7.37700e+01     1.39095e+03      -7.390497285e+01        -7.389725281e+01        1.79e+03 
   182     4.550e+01       -7.37965e+01     1.39276e+03      -7.392246364e+01        -7.389742942e+01        1.80e+03 
   183     4.575e+01       -7.37635e+01     1.39030e+03      -7.389912046e+01        -7.389744116e+01        1.81e+03 
   184     4.600e+01       -7.37429e+01     1.38889e+03      -7.388761784e+01        -7.389737348e+01        1.82e+03 
   185     4.625e+01       -7.37584e+01     1.39007e+03      -7.391119126e+01        -7.389746811e+01        1.83e+03 
   186     4.650e+01       -7.37417e+01     1.38884e+03      -7.389732727e+01        -7.389746715e+01        1.84e+03 
   187     4.675e+01       -7.37393e+01     1.38871e+03      -7.389107249e+01        -7.389742399e+01        1.85e+03 
   188     4.700e+01       -7.37320e+01     1.38827e+03      -7.388336421e+01        -7.389732977e+01        1.87e+03 
   189     4.725e+01       -7.37876e+01     1.39225e+03      -7.392068818e+01        -7.389748571e+01        1.88e+03 
   190     4.750e+01       -7.37505e+01     1.38952e+03      -7.389222039e+01        -7.389745086e+01        1.89e+03 
   191     4.775e+01       -7.37296e+01     1.38813e+03      -7.388840776e+01        -7.389739146e+01        1.90e+03 
   192     4.800e+01       -7.37583e+01     1.39020e+03      -7.390660147e+01        -7.389745165e+01        1.91e+03 
   193     4.825e+01       -7.37501e+01     1.38958e+03      -7.390321200e+01        -7.389748904e+01        1.92e+03 
   194     4.850e+01       -7.37557e+01     1.38994e+03      -7.390880614e+01        -7.389756204e+01        1.93e+03 
   195     4.875e+01       -7.37440e+01     1.38907e+03      -7.389171608e+01        -7.389752459e+01        1.94e+03 
   196     4.900e+01       -7.37739e+01     1.39121e+03      -7.389591709e+01        -7.389751435e+01        1.94e+03 
   197     4.925e+01       -7.37476e+01     1.38940e+03      -7.388389294e+01        -7.389742819e+01        1.95e+03 
   198     4.950e+01       -7.37572e+01     1.39018e+03      -7.389185223e+01        -7.389739312e+01        1.96e+03 
   199     4.975e+01       -7.37282e+01     1.38821e+03      -7.388278821e+01        -7.389730197e+01        1.97e+03 
   200     5.000e+01       -7.37056e+01     1.38675e+03      -7.388097648e+01        -7.389720083e+01        1.98e+03 
   201     5.025e+01       -7.37560e+01     1.39035e+03      -7.389371119e+01        -7.389717928e+01        1.99e+03 
   202     5.050e+01       -7.37380e+01     1.38910e+03      -7.388955730e+01        -7.389713256e+01        2.00e+03 
   203     5.075e+01       -7.37672e+01     1.39116e+03      -7.387779555e+01        -7.389701457e+01        2.01e+03 
   204     5.100e+01       -7.37523e+01     1.39024e+03      -7.388458373e+01        -7.389693923e+01        2.02e+03 
   205     5.125e+01       -7.37567e+01     1.39060e+03      -7.389864941e+01        -7.389694954e+01        2.03e+03 
   206     5.150e+01       -7.37374e+01     1.38920e+03      -7.389050878e+01        -7.389691100e+01        2.04e+03 
   207     5.175e+01       -7.37616e+01     1.39090e+03      -7.390788344e+01        -7.389697634e+01        2.05e+03 
   208     5.200e+01       -7.37455e+01     1.38967e+03      -7.389904797e+01        -7.389698860e+01        2.06e+03 
   209     5.225e+01       -7.37558e+01     1.39035e+03      -7.389186669e+01        -7.389695847e+01        2.07e+03 
   210     5.250e+01       -7.37460e+01     1.38968e+03      -7.389628693e+01        -7.389695454e+01        2.08e+03 
   211     5.275e+01       -7.37130e+01     1.38737e+03      -7.386308086e+01        -7.389675800e+01        2.09e+03 
   212     5.300e+01       -7.37411e+01     1.38954e+03      -7.388969358e+01        -7.389671718e+01        2.10e+03 
   213     5.325e+01       -7.37397e+01     1.38946e+03      -7.387170590e+01        -7.389657352e+01        2.11e+03 
   214     5.350e+01       -7.37812e+01     1.39247e+03      -7.390537648e+01        -7.389662390e+01        2.12e+03 
   215     5.375e+01       -7.37359e+01     1.38921e+03      -7.388410424e+01        -7.389655282e+01        2.13e+03 
   216     5.400e+01       -7.37363e+01     1.38929e+03      -7.390104294e+01        -7.389657817e+01        2.14e+03 
   217     5.425e+01       -7.38017e+01     1.39376e+03      -7.392639008e+01        -7.389674608e+01        2.15e+03 
   218     5.450e+01       -7.37488e+01     1.38983e+03      -7.390896069e+01        -7.389681430e+01        2.16e+03 
   219     5.475e+01       -7.37714e+01     1.39130e+03      -7.387645780e+01        -7.389670112e+01        2.17e+03 
   220     5.500e+01       -7.37443e+01     1.38955e+03      -7.389194793e+01        -7.389667487e+01        2.18e+03 
   221     5.525e+01       -7.37360e+01     1.38899e+03      -7.390931525e+01        -7.389674426e+01        2.19e+03 
   222     5.550e+01       -7.37506e+01     1.38990e+03      -7.389894569e+01        -7.389675629e+01        2.20e+03 
   223     5.575e+01       -7.37437e+01     1.38940e+03      -7.391049037e+01        -7.389683089e+01        2.21e+03 
   224     5.600e+01       -7.37451e+01     1.38939e+03      -7.387783427e+01        -7.389672826e+01        2.22e+03 
   225     5.625e+01       -7.37474e+01     1.38969e+03      -7.390575607e+01        -7.389677678e+01        2.23e+03 
   226     5.650e+01       -7.37696e+01     1.39115e+03      -7.391216506e+01        -7.389685913e+01        2.24e+03 
   227     5.675e+01       -7.37792e+01     1.39172e+03      -7.390508200e+01        -7.389690291e+01        2.25e+03 
   228     5.700e+01       -7.38087e+01     1.39372e+03      -7.392725216e+01        -7.389706390e+01        2.26e+03 
   229     5.725e+01       -7.37721e+01     1.39097e+03      -7.390379834e+01        -7.389709936e+01        2.27e+03 
   230     5.750e+01       -7.37721e+01     1.39096e+03      -7.390306077e+01        -7.389713059e+01        2.28e+03 
