User:
anma2640
Hostname:
bnode0307
CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                28
On-line CPU(s) list:   0-27
Thread(s) per core:    1
Core(s) per socket:    14
Socket(s):             2
NUMA node(s):          2
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 79
Model name:            Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
Stepping:              1
CPU MHz:               2899.968
Computation started at:
Wed Jan 12 05:04:41 MST 2022
git commit: 907a9246ad6cc900389a686f74cb0f6d9b5ba2c5, branch: dqmc, compiled at: Tue Jan 4 18:32:55 MST 2022

nproc used: 56 (NB: stochasticIter below is per proc)

**************************************************************
Input file  :
**************************************************************
{
    "system": {
        "integrals": "FCIDUMP_chol",
        "numAct": "18"
    },
    "wavefunction": {
        "right": "uhf",
        "left": "multislater",
        "determinants": "dets_0.bin",
        "ndets": "1"
    },
    "sampling": {
        "seed": "558713",
        "phaseless": "true",
        "dt": "0.005000",
        "nsteps": "50",
        "nwalk": "25",
        "choleskyThreshold": "2.0e-3",
        "orthoSteps": "20",
        "stochasticIter": "500"
    }
}

Number of orbitals:  76, nalpha:  12, nbeta:  8
Rankwise number of excitations 1 0 0 0 0 0 0 0 0 0
Number of determinants 1

Initial state energy:  (-101.80914,-0)
Number of Cholesky vectors: 482
Using truncated Cholesky with 289 vectors for energy calculations
Initial state energy with truncated Cholesky:  (-101.80795,-0)

Using ROHF RDM for background subtraction

  block     propTime         eshift            weight             energy          cumulative_energy          walltime
    51     1.275e+01       -1.02305e+02     1.38622e+03      -1.024872701e+02        -1.025018471e+02        5.32e+02 
    52     1.300e+01       -1.02331e+02     1.38817e+03      -1.025054757e+02        -1.025021261e+02        5.43e+02 
    53     1.325e+01       -1.02332e+02     1.38817e+03      -1.025230298e+02        -1.025036185e+02        5.53e+02 
    54     1.350e+01       -1.02318e+02     1.38710e+03      -1.025046576e+02        -1.025036877e+02        5.64e+02 
    55     1.375e+01       -1.02322e+02     1.38734e+03      -1.025110342e+02        -1.025041465e+02        5.74e+02 
    56     1.400e+01       -1.02321e+02     1.38719e+03      -1.024824154e+02        -1.025028694e+02        5.84e+02 
    57     1.425e+01       -1.02312e+02     1.38672e+03      -1.024726211e+02        -1.025011910e+02        5.95e+02 
    58     1.450e+01       -1.02311e+02     1.38687e+03      -1.024897658e+02        -1.025005903e+02        6.05e+02 
    59     1.475e+01       -1.02284e+02     1.38506e+03      -1.024690155e+02        -1.024990151e+02        6.15e+02 
    60     1.500e+01       -1.02285e+02     1.38537e+03      -1.025016331e+02        -1.024991396e+02        6.25e+02 
    61     1.525e+01       -1.02333e+02     1.38866e+03      -1.025134286e+02        -1.024997893e+02        6.35e+02 
    62     1.550e+01       -1.02344e+02     1.38931e+03      -1.025072866e+02        -1.025001156e+02        6.45e+02 
    63     1.575e+01       -1.02316e+02     1.38729e+03      -1.025232341e+02        -1.025010783e+02        6.55e+02 
    64     1.600e+01       -1.02312e+02     1.38685e+03      -1.025126707e+02        -1.025015416e+02        6.66e+02 
    65     1.625e+01       -1.02300e+02     1.38592e+03      -1.025337403e+02        -1.025027782e+02        6.76e+02 
    66     1.650e+01       -1.02336e+02     1.38822e+03      -1.025147093e+02        -1.025032201e+02        6.86e+02 
    67     1.675e+01       -1.02341e+02     1.38847e+03      -1.025172209e+02        -1.025037203e+02        6.97e+02 
    68     1.700e+01       -1.02309e+02     1.38616e+03      -1.025108137e+02        -1.025039646e+02        7.08e+02 
    69     1.725e+01       -1.02318e+02     1.38678e+03      -1.025006370e+02        -1.025038538e+02        7.18e+02 
    70     1.750e+01       -1.02284e+02     1.38445e+03      -1.024981988e+02        -1.025036718e+02        7.29e+02 
    71     1.775e+01       -1.02268e+02     1.38344e+03      -1.024892663e+02        -1.025032230e+02        7.39e+02 
    72     1.800e+01       -1.02273e+02     1.38387e+03      -1.024865304e+02        -1.025027185e+02        7.49e+02 
    73     1.825e+01       -1.02305e+02     1.38624e+03      -1.024923087e+02        -1.025024126e+02        7.60e+02 
    74     1.850e+01       -1.02266e+02     1.38361e+03      -1.024935192e+02        -1.025021592e+02        7.70e+02 
    75     1.875e+01       -1.02287e+02     1.38509e+03      -1.024782467e+02        -1.025014960e+02        7.80e+02 
    76     1.900e+01       -1.02249e+02     1.38263e+03      -1.024741405e+02        -1.025007591e+02        7.91e+02 
    77     1.925e+01       -1.02258e+02     1.38341e+03      -1.024862688e+02        -1.025003788e+02        8.01e+02 
    78     1.950e+01       -1.02307e+02     1.38689e+03      -1.025133093e+02        -1.025007103e+02        8.11e+02 
    79     1.975e+01       -1.02271e+02     1.38430e+03      -1.025020917e+02        -1.025007448e+02        8.21e+02 
    80     2.000e+01       -1.02282e+02     1.38499e+03      -1.025095922e+02        -1.025009603e+02        8.31e+02 
    81     2.025e+01       -1.02331e+02     1.38830e+03      -1.025341648e+02        -1.025017516e+02        8.41e+02 
    82     2.050e+01       -1.02350e+02     1.38939e+03      -1.025433408e+02        -1.025027204e+02        8.52e+02 
    83     2.075e+01       -1.02333e+02     1.38790e+03      -1.025369992e+02        -1.025034999e+02        8.63e+02 
    84     2.100e+01       -1.02286e+02     1.38442e+03      -1.025480215e+02        -1.025044875e+02        8.73e+02 
    85     2.125e+01       -1.02292e+02     1.38457e+03      -1.025043449e+02        -1.025044844e+02        8.83e+02 
    86     2.150e+01       -1.02284e+02     1.38412e+03      -1.025132871e+02        -1.025046713e+02        8.94e+02 
    87     2.175e+01       -1.02345e+02     1.38834e+03      -1.025261355e+02        -1.025051189e+02        9.04e+02 
    88     2.200e+01       -1.02300e+02     1.38512e+03      -1.025000219e+02        -1.025050150e+02        9.15e+02 
    89     2.225e+01       -1.02285e+02     1.38418e+03      -1.025045736e+02        -1.025050062e+02        9.25e+02 
    90     2.250e+01       -1.02266e+02     1.38290e+03      -1.024989065e+02        -1.025048869e+02        9.35e+02 
    91     2.275e+01       -1.02318e+02     1.38659e+03      -1.025291648e+02        -1.025053538e+02        9.46e+02 
    92     2.300e+01       -1.02284e+02     1.38410e+03      -1.025171303e+02        -1.025055755e+02        9.56e+02 
    93     2.325e+01       -1.02218e+02     1.37949e+03      -1.024898316e+02        -1.025052855e+02        9.66e+02 
    94     2.350e+01       -1.02244e+02     1.38147e+03      -1.024939454e+02        -1.025050800e+02        9.77e+02 
    95     2.375e+01       -1.02248e+02     1.38185e+03      -1.025086459e+02        -1.025051435e+02        9.87e+02 
    96     2.400e+01       -1.02282e+02     1.38421e+03      -1.024917654e+02        -1.025049092e+02        9.98e+02 
    97     2.425e+01       -1.02199e+02     1.37859e+03      -1.024789235e+02        -1.025044636e+02        1.01e+03 
    98     2.450e+01       -1.02279e+02     1.38430e+03      -1.024826654e+02        -1.025040946e+02        1.02e+03 
    99     2.475e+01       -1.02255e+02     1.38282e+03      -1.024803702e+02        -1.025037002e+02        1.03e+03 
   100     2.500e+01       -1.02283e+02     1.38491e+03      -1.024846590e+02        -1.025033883e+02        1.04e+03 
   101     2.525e+01       -1.02237e+02     1.38182e+03      -1.024498696e+02        -1.025025277e+02        1.05e+03 
   102     2.550e+01       -1.02239e+02     1.38229e+03      -1.024784737e+02        -1.025021469e+02        1.06e+03 
   103     2.575e+01       -1.02256e+02     1.38356e+03      -1.025088490e+02        -1.025022515e+02        1.07e+03 
   104     2.600e+01       -1.02262e+02     1.38384e+03      -1.024993924e+02        -1.025022076e+02        1.08e+03 
   105     2.625e+01       -1.02250e+02     1.38297e+03      -1.024893677e+02        -1.025020134e+02        1.09e+03 
   106     2.650e+01       -1.02238e+02     1.38218e+03      -1.024712946e+02        -1.025015561e+02        1.10e+03 
   107     2.675e+01       -1.02227e+02     1.38157e+03      -1.024688325e+02        -1.025010764e+02        1.11e+03 
   108     2.700e+01       -1.02283e+02     1.38565e+03      -1.024700774e+02        -1.025006271e+02        1.12e+03 
   109     2.725e+01       -1.02260e+02     1.38417e+03      -1.024778477e+02        -1.025003021e+02        1.13e+03 
   110     2.750e+01       -1.02225e+02     1.38184e+03      -1.025015188e+02        -1.025003192e+02        1.14e+03 
   111     2.775e+01       -1.02308e+02     1.38750e+03      -1.025240240e+02        -1.025006488e+02        1.15e+03 
   112     2.800e+01       -1.02292e+02     1.38610e+03      -1.024964959e+02        -1.025005919e+02        1.16e+03 
   113     2.825e+01       -1.02283e+02     1.38544e+03      -1.024865773e+02        -1.025004026e+02        1.17e+03 
   114     2.850e+01       -1.02259e+02     1.38382e+03      -1.024758541e+02        -1.025000757e+02        1.18e+03 
   115     2.875e+01       -1.02244e+02     1.38291e+03      -1.024634300e+02        -1.024995945e+02        1.19e+03 
   116     2.900e+01       -1.02246e+02     1.38325e+03      -1.024631946e+02        -1.024991226e+02        1.20e+03 
   117     2.925e+01       -1.02282e+02     1.38585e+03      -1.024902988e+02        -1.024990094e+02        1.21e+03 
   118     2.950e+01       -1.02261e+02     1.38435e+03      -1.024951687e+02        -1.024989608e+02        1.22e+03 
   119     2.975e+01       -1.02247e+02     1.38334e+03      -1.024634567e+02        -1.024985178e+02        1.23e+03 
   120     3.000e+01       -1.02243e+02     1.38320e+03      -1.024568811e+02        -1.024980046e+02        1.24e+03 
   121     3.025e+01       -1.02239e+02     1.38312e+03      -1.024905181e+02        -1.024979135e+02        1.25e+03 
   122     3.050e+01       -1.02292e+02     1.38672e+03      -1.025009771e+02        -1.024979504e+02        1.26e+03 
   123     3.075e+01       -1.02271e+02     1.38516e+03      -1.024790667e+02        -1.024977256e+02        1.27e+03 
   124     3.100e+01       -1.02228e+02     1.38221e+03      -1.024848153e+02        -1.024975741e+02        1.28e+03 
   125     3.125e+01       -1.02253e+02     1.38394e+03      -1.024807293e+02        -1.024973785e+02        1.29e+03 
   126     3.150e+01       -1.02262e+02     1.38460e+03      -1.024644215e+02        -1.024969999e+02        1.30e+03 
   127     3.175e+01       -1.02228e+02     1.38240e+03      -1.024916126e+02        -1.024969388e+02        1.31e+03 
   128     3.200e+01       -1.02201e+02     1.38046e+03      -1.024425668e+02        -1.024963300e+02        1.32e+03 
   129     3.225e+01       -1.02270e+02     1.38549e+03      -1.024712165e+02        -1.024960510e+02        1.33e+03 
   130     3.250e+01       -1.02252e+02     1.38428e+03      -1.024816200e+02        -1.024958925e+02        1.35e+03 
   131     3.275e+01       -1.02273e+02     1.38569e+03      -1.025167251e+02        -1.024961190e+02        1.36e+03 
   132     3.300e+01       -1.02293e+02     1.38686e+03      -1.025026274e+02        -1.024961891e+02        1.37e+03 
   133     3.325e+01       -1.02280e+02     1.38576e+03      -1.025039079e+02        -1.024962712e+02        1.38e+03 
   134     3.350e+01       -1.02252e+02     1.38370e+03      -1.024904146e+02        -1.024962096e+02        1.39e+03 
   135     3.375e+01       -1.02242e+02     1.38299e+03      -1.024565359e+02        -1.024957971e+02        1.40e+03 
   136     3.400e+01       -1.02259e+02     1.38434e+03      -1.024996117e+02        -1.024958364e+02        1.41e+03 
   137     3.425e+01       -1.02259e+02     1.38429e+03      -1.025052713e+02        -1.024959326e+02        1.42e+03 
   138     3.450e+01       -1.02253e+02     1.38370e+03      -1.024955781e+02        -1.024959290e+02        1.43e+03 
   139     3.475e+01       -1.02246e+02     1.38318e+03      -1.024820282e+02        -1.024957902e+02        1.44e+03 
   140     3.500e+01       -1.02258e+02     1.38406e+03      -1.024781323e+02        -1.024956155e+02        1.45e+03 
   141     3.525e+01       -1.02188e+02     1.37927e+03      -1.024805307e+02        -1.024954683e+02        1.46e+03 
   142     3.550e+01       -1.02211e+02     1.38086e+03      -1.024672368e+02        -1.024951950e+02        1.47e+03 
   143     3.575e+01       -1.02269e+02     1.38500e+03      -1.024917611e+02        -1.024951620e+02        1.48e+03 
   144     3.600e+01       -1.02239e+02     1.38287e+03      -1.024865594e+02        -1.024950802e+02        1.49e+03 
   145     3.625e+01       -1.02231e+02     1.38234e+03      -1.024752847e+02        -1.024948938e+02        1.50e+03 
   146     3.650e+01       -1.02235e+02     1.38267e+03      -1.024950894e+02        -1.024948957e+02        1.51e+03 
   147     3.675e+01       -1.02278e+02     1.38556e+03      -1.024926275e+02        -1.024948747e+02        1.52e+03 
   148     3.700e+01       -1.02215e+02     1.38118e+03      -1.024809861e+02        -1.024947476e+02        1.53e+03 
   149     3.725e+01       -1.02206e+02     1.38060e+03      -1.024935360e+02        -1.024947366e+02        1.54e+03 
   150     3.750e+01       -1.02271e+02     1.38498e+03      -1.024581716e+02        -1.024944072e+02        1.55e+03 
   151     3.775e+01       -1.02317e+02     1.38842e+03      -1.025079112e+02        -1.024945281e+02        1.56e+03 
   152     3.800e+01       -1.02275e+02     1.38533e+03      -1.024979691e+02        -1.024945585e+02        1.57e+03 
   153     3.825e+01       -1.02261e+02     1.38424e+03      -1.024969809e+02        -1.024945798e+02        1.58e+03 
   154     3.850e+01       -1.02261e+02     1.38418e+03      -1.024699479e+02        -1.024943657e+02        1.59e+03 
   155     3.875e+01       -1.02247e+02     1.38335e+03      -1.024802897e+02        -1.024942445e+02        1.60e+03 
   156     3.900e+01       -1.02232e+02     1.38238e+03      -1.024763603e+02        -1.024940919e+02        1.61e+03 
   157     3.925e+01       -1.02250e+02     1.38364e+03      -1.024999079e+02        -1.024941412e+02        1.62e+03 
   158     3.950e+01       -1.02279e+02     1.38556e+03      -1.025104843e+02        -1.024942786e+02        1.63e+03 
   159     3.975e+01       -1.02257e+02     1.38386e+03      -1.024792059e+02        -1.024941531e+02        1.64e+03 
   160     4.000e+01       -1.02265e+02     1.38448e+03      -1.024819109e+02        -1.024940519e+02        1.65e+03 
   161     4.025e+01       -1.02257e+02     1.38398e+03      -1.024938102e+02        -1.024940500e+02        1.66e+03 
   162     4.050e+01       -1.02238e+02     1.38261e+03      -1.024670298e+02        -1.024938306e+02        1.67e+03 
   163     4.075e+01       -1.02263e+02     1.38447e+03      -1.024798111e+02        -1.024937176e+02        1.68e+03 
   164     4.100e+01       -1.02258e+02     1.38421e+03      -1.024899585e+02        -1.024936876e+02        1.69e+03 
   165     4.125e+01       -1.02228e+02     1.38207e+03      -1.024754498e+02        -1.024935431e+02        1.70e+03 
   166     4.150e+01       -1.02258e+02     1.38425e+03      -1.024983183e+02        -1.024935807e+02        1.71e+03 
   167     4.175e+01       -1.02278e+02     1.38553e+03      -1.025013252e+02        -1.024936412e+02        1.73e+03 
   168     4.200e+01       -1.02255e+02     1.38384e+03      -1.024753971e+02        -1.024934999e+02        1.74e+03 
   169     4.225e+01       -1.02266e+02     1.38463e+03      -1.024946868e+02        -1.024935090e+02        1.75e+03 
   170     4.250e+01       -1.02253e+02     1.38368e+03      -1.024690848e+02        -1.024933228e+02        1.76e+03 
   171     4.275e+01       -1.02195e+02     1.37984e+03      -1.024720226e+02        -1.024931620e+02        1.77e+03 
   172     4.300e+01       -1.02221e+02     1.38171e+03      -1.025141731e+02        -1.024933196e+02        1.78e+03 
   173     4.325e+01       -1.02256e+02     1.38393e+03      -1.024900306e+02        -1.024932951e+02        1.79e+03 
   174     4.350e+01       -1.02249e+02     1.38343e+03      -1.025043027e+02        -1.024933765e+02        1.80e+03 
   175     4.375e+01       -1.02235e+02     1.38231e+03      -1.024873216e+02        -1.024933321e+02        1.81e+03 
   176     4.400e+01       -1.02248e+02     1.38323e+03      -1.024752943e+02        -1.024932006e+02        1.82e+03 
   177     4.425e+01       -1.02233e+02     1.38227e+03      -1.024868612e+02        -1.024931547e+02        1.83e+03 
   178     4.450e+01       -1.02238e+02     1.38262e+03      -1.024838059e+02        -1.024930876e+02        1.84e+03 
   179     4.475e+01       -1.02220e+02     1.38144e+03      -1.024766711e+02        -1.024929706e+02        1.85e+03 
   180     4.500e+01       -1.02259e+02     1.38418e+03      -1.024787740e+02        -1.024928699e+02        1.86e+03 
   181     4.525e+01       -1.02278e+02     1.38558e+03      -1.025099691e+02        -1.024929904e+02        1.87e+03 
   182     4.550e+01       -1.02258e+02     1.38401e+03      -1.024975050e+02        -1.024930220e+02        1.88e+03 
   183     4.575e+01       -1.02286e+02     1.38589e+03      -1.024695940e+02        -1.024928592e+02        1.90e+03 
   184     4.600e+01       -1.02265e+02     1.38453e+03      -1.024666868e+02        -1.024926787e+02        1.91e+03 
   185     4.625e+01       -1.02265e+02     1.38468e+03      -1.024978371e+02        -1.024927140e+02        1.92e+03 
   186     4.650e+01       -1.02266e+02     1.38468e+03      -1.024962619e+02        -1.024927382e+02        1.93e+03 
   187     4.675e+01       -1.02260e+02     1.38419e+03      -1.024897012e+02        -1.024927176e+02        1.94e+03 
   188     4.700e+01       -1.02265e+02     1.38452e+03      -1.024924461e+02        -1.024927158e+02        1.95e+03 
   189     4.725e+01       -1.02239e+02     1.38269e+03      -1.025115258e+02        -1.024928410e+02        1.96e+03 
   190     4.750e+01       -1.02272e+02     1.38479e+03      -1.024986821e+02        -1.024928797e+02        1.97e+03 
   191     4.775e+01       -1.02241e+02     1.38260e+03      -1.024692902e+02        -1.024927248e+02        1.98e+03 
   192     4.800e+01       -1.02236e+02     1.38240e+03      -1.024676744e+02        -1.024925613e+02        1.99e+03 
   193     4.825e+01       -1.02263e+02     1.38442e+03      -1.024796956e+02        -1.024924778e+02        2.00e+03 
   194     4.850e+01       -1.02241e+02     1.38298e+03      -1.024685913e+02        -1.024923239e+02        2.02e+03 
   195     4.875e+01       -1.02234e+02     1.38258e+03      -1.024769998e+02        -1.024922258e+02        2.03e+03 
   196     4.900e+01       -1.02296e+02     1.38696e+03      -1.025203253e+02        -1.024924051e+02        2.04e+03 
   197     4.925e+01       -1.02224e+02     1.38166e+03      -1.024887131e+02        -1.024923817e+02        2.05e+03 
   198     4.950e+01       -1.02190e+02     1.37931e+03      -1.024642163e+02        -1.024922053e+02        2.06e+03 
   199     4.975e+01       -1.02195e+02     1.37985e+03      -1.024671193e+02        -1.024920490e+02        2.07e+03 
   200     5.000e+01       -1.02225e+02     1.38203e+03      -1.024983063e+02        -1.024920878e+02        2.08e+03 
   201     5.025e+01       -1.02251e+02     1.38376e+03      -1.024676992e+02        -1.024919374e+02        2.09e+03 
   202     5.050e+01       -1.02239e+02     1.38302e+03      -1.024751165e+02        -1.024918343e+02        2.10e+03 
   203     5.075e+01       -1.02254e+02     1.38412e+03      -1.024742217e+02        -1.024917269e+02        2.11e+03 
   204     5.100e+01       -1.02216e+02     1.38154e+03      -1.024656503e+02        -1.024915692e+02        2.12e+03 
   205     5.125e+01       -1.02217e+02     1.38174e+03      -1.024630868e+02        -1.024913980e+02        2.13e+03 
   206     5.150e+01       -1.02255e+02     1.38445e+03      -1.024810274e+02        -1.024913359e+02        2.14e+03 
   207     5.175e+01       -1.02241e+02     1.38349e+03      -1.024669025e+02        -1.024911906e+02        2.15e+03 
   208     5.200e+01       -1.02258e+02     1.38472e+03      -1.024703830e+02        -1.024910674e+02        2.16e+03 
   209     5.225e+01       -1.02268e+02     1.38548e+03      -1.024821668e+02        -1.024910150e+02        2.18e+03 
   210     5.250e+01       -1.02170e+02     1.37869e+03      -1.024658057e+02        -1.024908682e+02        2.19e+03 
   211     5.275e+01       -1.02209e+02     1.38142e+03      -1.024747333e+02        -1.024907746e+02        2.20e+03 
   212     5.300e+01       -1.02291e+02     1.38715e+03      -1.024859266e+02        -1.024907465e+02        2.21e+03 
   213     5.325e+01       -1.02260e+02     1.38487e+03      -1.024780935e+02        -1.024906738e+02        2.22e+03 
   214     5.350e+01       -1.02245e+02     1.38386e+03      -1.024917569e+02        -1.024906800e+02        2.23e+03 
   215     5.375e+01       -1.02267e+02     1.38527e+03      -1.024935307e+02        -1.024906962e+02        2.24e+03 
   216     5.400e+01       -1.02322e+02     1.38897e+03      -1.025201633e+02        -1.024908632e+02        2.25e+03 
   217     5.425e+01       -1.02249e+02     1.38361e+03      -1.025035347e+02        -1.024909344e+02        2.26e+03 
   218     5.450e+01       -1.02224e+02     1.38176e+03      -1.025085678e+02        -1.024910327e+02        2.27e+03 
   219     5.475e+01       -1.02239e+02     1.38267e+03      -1.024964029e+02        -1.024910625e+02        2.28e+03 
   220     5.500e+01       -1.02242e+02     1.38281e+03      -1.024874226e+02        -1.024910424e+02        2.29e+03 
   221     5.525e+01       -1.02228e+02     1.38186e+03      -1.024796245e+02        -1.024909798e+02        2.31e+03 
   222     5.550e+01       -1.02263e+02     1.38434e+03      -1.024847148e+02        -1.024909455e+02        2.32e+03 
   223     5.575e+01       -1.02290e+02     1.38624e+03      -1.025147623e+02        -1.024910751e+02        2.33e+03 
   224     5.600e+01       -1.02280e+02     1.38536e+03      -1.025008022e+02        -1.024911278e+02        2.34e+03 
   225     5.625e+01       -1.02263e+02     1.38413e+03      -1.025022184e+02        -1.024911874e+02        2.35e+03 
   226     5.650e+01       -1.02227e+02     1.38152e+03      -1.025186718e+02        -1.024913340e+02        2.36e+03 
   227     5.675e+01       -1.02187e+02     1.37860e+03      -1.024770630e+02        -1.024912584e+02        2.37e+03 
   228     5.700e+01       -1.02248e+02     1.38293e+03      -1.024942000e+02        -1.024912740e+02        2.39e+03 
   229     5.725e+01       -1.02271e+02     1.38451e+03      -1.024908300e+02        -1.024912716e+02        2.40e+03 
   230     5.750e+01       -1.02220e+02     1.38102e+03      -1.024783966e+02        -1.024912044e+02        2.41e+03 
